"Figure NA.7 – Values of ce,(z)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Height (m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.089,1.599,1.6255,1.6521,1.679,1.7061,1.7334,1.7609,1.7886,1.8166,1.8447,1.8731,1.9016,1.9304,1.9594,1.9886,2.018,2.0476,2.0774,2.1074,2.1376,2.168,2.1986,2.2294,2.2604,2.2916,2.3229,2.3545,2.3863,2.4182,2.4503,2.4826,2.515,2.5477,2.5805,2.6134,2.6465,2.6798,2.7132,2.7468,2.7805,2.8144,2.8483,2.8824,2.9167,2.951,2.9854,3.0199,3.0545,3.0892,3.124,3.1588,3.1937,3.2287,3.2636,3.2986,3.3336,3.3614,3.3862,3.4109,3.4353,3.4595,3.4836,3.5074,3.531,3.5544,3.5776,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
2.239,1.5942,1.6205,1.6471,1.6739,1.7009,1.7281,1.7556,1.7832,1.8111,1.8391,1.8674,1.8959,1.9246,1.9535,1.9826,2.0119,2.0414,2.0711,2.101,2.1311,2.1614,2.1919,2.2226,2.2535,2.2846,2.3159,2.3474,2.379,2.4109,2.4429,2.4751,2.5074,2.54,2.5727,2.6055,2.6385,2.6717,2.705,2.7385,2.7721,2.8058,2.8397,2.8737,2.9078,2.942,2.9764,3.0108,3.0453,3.0799,3.1146,3.1493,3.1841,3.2189,3.2537,3.2886,3.3235,3.3584,3.3862,3.4109,3.4353,3.4595,3.4836,3.5074,3.531,3.5544,3.5776,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
2.399,1.5894,1.6157,1.6422,1.6689,1.6958,1.723,1.7503,1.7779,1.8056,1.8336,1.8618,1.8902,1.9188,1.9476,1.9766,2.0058,2.0353,2.0649,2.0947,2.1247,2.155,2.1854,2.216,2.2468,2.2778,2.309,2.3404,2.3719,2.4037,2.4356,2.4677,2.4999,2.5324,2.565,2.5977,2.6306,2.6637,2.6969,2.7303,2.7638,2.7975,2.8312,2.8651,2.8991,2.9332,2.9675,3.0018,3.0362,3.0707,3.1052,3.1399,3.1745,3.2093,3.244,3.2788,3.3136,3.3484,3.3832,3.4109,3.4353,3.4595,3.4836,3.5074,3.531,3.5544,3.5776,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
2.57,1.5847,1.6109,1.6373,1.664,1.6908,1.7179,1.7451,1.7726,1.8003,1.8282,1.8563,1.8846,1.9131,1.9418,1.9708,1.9999,2.0292,2.0588,2.0885,2.1185,2.1486,2.1789,2.2094,2.2402,2.2711,2.3022,2.3334,2.3649,2.3965,2.4284,2.4604,2.4925,2.5249,2.5574,2.59,2.6229,2.6558,2.689,2.7222,2.7556,2.7892,2.8229,2.8566,2.8906,2.9246,2.9587,2.9929,3.0272,3.0616,3.0961,3.1306,3.1651,3.1998,3.2344,3.2691,3.3038,3.3385,3.3732,3.4078,3.4353,3.4595,3.4836,3.5074,3.531,3.5544,3.5776,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
2.754,1.5801,1.6062,1.6325,1.6591,1.6859,1.7128,1.74,1.7674,1.795,1.8228,1.8509,1.8791,1.9075,1.9362,1.965,1.9941,2.0233,2.0528,2.0824,2.1123,2.1423,2.1726,2.203,2.2336,2.2644,2.2954,2.3266,2.358,2.3895,2.4213,2.4532,2.4852,2.5175,2.5499,2.5825,2.6152,2.6481,2.6811,2.7143,2.7476,2.781,2.8146,2.8483,2.8821,2.916,2.95,2.9842,3.0184,3.0526,3.087,3.1214,3.1559,3.1904,3.225,3.2595,3.2941,3.3287,3.3633,3.3979,3.4324,3.4595,3.4836,3.5074,3.531,3.5544,3.5776,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
2.951,1.5755,1.6016,1.6278,1.6543,1.681,1.7079,1.735,1.7623,1.7898,1.8176,1.8455,1.8737,1.902,1.9306,1.9593,1.9883,2.0175,2.0468,2.0764,2.1062,2.1361,2.1663,2.1966,2.2272,2.2579,2.2888,2.3199,2.3512,2.3826,2.4143,2.4461,2.4781,2.5102,2.5425,2.575,2.6076,2.6404,2.6734,2.7064,2.7396,2.773,2.8065,2.8401,2.8738,2.9076,2.9415,2.9755,3.0096,3.0438,3.0781,3.1124,3.1468,3.1812,3.2156,3.2501,3.2846,3.3191,3.3536,3.388,3.4225,3.4569,3.4836,3.5074,3.531,3.5544,3.5776,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
3.162,1.571,1.597,1.6232,1.6496,1.6762,1.703,1.73,1.7573,1.7847,1.8124,1.8402,1.8683,1.8966,1.9251,1.9537,1.9826,2.0117,2.041,2.0705,2.1001,2.13,2.1601,2.1903,2.2208,2.2514,2.2823,2.3133,2.3445,2.3758,2.4074,2.4391,2.471,2.503,2.5353,2.5676,2.6002,2.6329,2.6657,2.6987,2.7318,2.7651,2.7984,2.8319,2.8656,2.8993,2.9331,2.967,3.001,3.0351,3.0693,3.1035,3.1378,3.1721,3.2065,3.2408,3.2752,3.3096,3.344,3.3784,3.4127,3.447,3.4812,3.5074,3.531,3.5544,3.5776,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
3.388,1.5666,1.5925,1.6186,1.6449,1.6715,1.6982,1.7252,1.7523,1.7797,1.8073,1.835,1.863,1.8912,1.9196,1.9482,1.977,2.006,2.0352,2.0646,2.0942,2.124,2.154,2.1842,2.2145,2.2451,2.2758,2.3067,2.3378,2.3691,2.4006,2.4322,2.464,2.496,2.5281,2.5604,2.5928,2.6254,2.6582,2.6911,2.7241,2.7573,2.7905,2.8239,2.8575,2.8911,2.9248,2.9587,2.9926,3.0266,3.0606,3.0947,3.1289,3.1631,3.1974,3.2317,3.266,3.3003,3.3345,3.3688,3.4031,3.4372,3.4714,3.5054,3.531,3.5544,3.5776,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
3.631,1.5622,1.588,1.6141,1.6403,1.6668,1.6935,1.7203,1.7474,1.7747,1.8022,1.8299,1.8578,1.8859,1.9143,1.9428,1.9715,2.0004,2.0295,2.0588,2.0884,2.1181,2.148,2.1781,2.2083,2.2388,2.2694,2.3003,2.3313,2.3625,2.3939,2.4254,2.4571,2.489,2.521,2.5532,2.5856,2.6181,2.6508,2.6836,2.7165,2.7496,2.7827,2.8161,2.8495,2.883,2.9167,2.9504,2.9842,3.0181,3.0521,3.0861,3.1202,3.1543,3.1885,3.2226,3.2568,3.291,3.3252,3.3594,3.3935,3.4276,3.4617,3.4957,3.5295,3.5544,3.5776,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
3.89,1.5579,1.5836,1.6096,1.6358,1.6622,1.6888,1.7156,1.7426,1.7698,1.7972,1.8249,1.8527,1.8807,1.909,1.9374,1.9661,1.9949,2.0239,2.0532,2.0826,2.1122,2.142,2.172,2.2022,2.2326,2.2632,2.2939,2.3249,2.356,2.3873,2.4187,2.4503,2.4821,2.5141,2.5462,2.5785,2.6109,2.6434,2.6761,2.709,2.742,2.7751,2.8083,2.8416,2.8751,2.9086,2.9422,2.976,3.0098,3.0436,3.0776,3.1116,3.1456,3.1797,3.2137,3.2478,3.282,3.3161,3.3501,3.3842,3.4182,3.4521,3.486,3.5198,3.5535,3.5776,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
4.169,1.5536,1.5793,1.6052,1.6313,1.6576,1.6842,1.7109,1.7378,1.765,1.7923,1.8199,1.8476,1.8756,1.9038,1.9321,1.9607,1.9894,2.0184,2.0476,2.0769,2.1064,2.1362,2.1661,2.1962,2.2265,2.257,2.2877,2.3185,2.3495,2.3807,2.4121,2.4436,2.4753,2.5072,2.5392,2.5714,2.6037,2.6362,2.6688,2.7016,2.7345,2.7675,2.8006,2.8339,2.8672,2.9007,2.9342,2.9678,3.0015,3.0353,3.0692,3.1031,3.137,3.171,3.205,3.239,3.273,3.307,3.341,3.3749,3.4088,3.4427,3.4765,3.5102,3.5438,3.5773,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
4.467,1.5494,1.575,1.6009,1.6269,1.6532,1.6796,1.7063,1.7331,1.7602,1.7875,1.815,1.8427,1.8705,1.8986,1.9269,1.9554,1.9841,2.0129,2.042,2.0713,2.1008,2.1304,2.1603,2.1903,2.2205,2.2509,2.2815,2.3123,2.3432,2.3743,2.4056,2.437,2.4687,2.5004,2.5324,2.5645,2.5967,2.6291,2.6616,2.6943,2.7271,2.76,2.793,2.8262,2.8595,2.8928,2.9263,2.9598,2.9934,3.0271,3.0609,3.0947,3.1285,3.1624,3.1963,3.2302,3.2641,3.2981,3.332,3.3658,3.3996,3.4334,3.4671,3.5007,3.5342,3.5676,3.6005,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
4.786,1.5453,1.5708,1.5966,1.6226,1.6487,1.6751,1.7017,1.7285,1.7555,1.7827,1.8101,1.8377,1.8655,1.8935,1.9218,1.9502,1.9788,2.0076,2.0366,2.0658,2.0951,2.1247,2.1545,2.1844,2.2146,2.2449,2.2754,2.3061,2.3369,2.368,2.3992,2.4305,2.4621,2.4938,2.5256,2.5576,2.5898,2.6221,2.6545,2.6871,2.7198,2.7526,2.7856,2.8187,2.8518,2.8851,2.9185,2.9519,2.9854,3.019,3.0527,3.0864,3.1202,3.154,3.1878,3.2216,3.2554,3.2893,3.3231,3.3568,3.3906,3.4242,3.4578,3.4914,3.5248,3.5581,3.5913,3.6231,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
5.129,1.5412,1.5667,1.5924,1.6183,1.6444,1.6707,1.6972,1.7239,1.7509,1.778,1.8053,1.8329,1.8606,1.8885,1.9167,1.945,1.9735,2.0023,2.0312,2.0603,2.0896,2.1191,2.1488,2.1787,2.2087,2.239,2.2694,2.3,2.3308,2.3617,2.3928,2.4241,2.4556,2.4872,2.5189,2.5509,2.5829,2.6151,2.6475,2.68,2.7126,2.7454,2.7782,2.8112,2.8443,2.8775,2.9108,2.9441,2.9776,3.0111,3.0446,3.0783,3.1119,3.1456,3.1794,3.2131,3.2468,3.2806,3.3143,3.348,3.3816,3.4152,3.4487,3.4821,3.5155,3.5487,3.5818,3.6148,3.6455,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
5.495,1.5372,1.5626,1.5882,1.6141,1.6401,1.6663,1.6928,1.7194,1.7463,1.7734,1.8006,1.8281,1.8557,1.8836,1.9117,1.9399,1.9684,1.997,2.0259,2.0549,2.0842,2.1136,2.1432,2.173,2.203,2.2331,2.2635,2.294,2.3247,2.3555,2.3866,2.4178,2.4491,2.4807,2.5124,2.5442,2.5762,2.6083,2.6406,2.673,2.7055,2.7382,2.771,2.8039,2.8369,2.87,2.9031,2.9364,2.9698,3.0032,3.0367,3.0702,3.1038,3.1374,3.171,3.2047,3.2383,3.272,3.3056,3.3392,3.3728,3.4063,3.4397,3.473,3.5063,3.5394,3.5725,3.6054,3.6381,3.6676,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
5.888,1.5332,1.5586,1.5841,1.6099,1.6359,1.662,1.6884,1.715,1.7418,1.7688,1.796,1.8234,1.851,1.8787,1.9067,1.9349,1.9633,1.9919,2.0206,2.0496,2.0788,2.1081,2.1376,2.1674,2.1973,2.2273,2.2576,2.288,2.3187,2.3494,2.3804,2.4115,2.4428,2.4743,2.5059,2.5376,2.5695,2.6016,2.6338,2.6661,2.6985,2.7311,2.7638,2.7966,2.8295,2.8625,2.8956,2.9288,2.9621,2.9954,3.0288,3.0623,3.0958,3.1293,3.1629,3.1964,3.23,3.2635,3.2971,3.3306,3.364,3.3975,3.4308,3.4641,3.4972,3.5303,3.5632,3.5961,3.6287,3.6613,3.6894,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
6.31,1.5293,1.5546,1.5801,1.6058,1.6317,1.6578,1.6841,1.7106,1.7373,1.7643,1.7914,1.8187,1.8462,1.8739,1.9019,1.93,1.9583,1.9868,2.0155,2.0444,2.0735,2.1027,2.1322,2.1618,2.1916,2.2216,2.2518,2.2822,2.3127,2.3434,2.3743,2.4054,2.4366,2.4679,2.4995,2.5311,2.563,2.5949,2.627,2.6593,2.6916,2.7241,2.7567,2.7895,2.8223,2.8552,2.8882,2.9213,2.9545,2.9878,3.0211,3.0545,3.0879,3.1213,3.1548,3.1882,3.2217,3.2552,3.2886,3.3221,3.3554,3.3888,3.422,3.4552,3.4883,3.5213,3.5541,3.5869,3.6195,3.6519,3.6842,3.7109,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
6.761,1.5254,1.5506,1.5761,1.6017,1.6276,1.6536,1.6798,1.7063,1.7329,1.7598,1.7868,1.8141,1.8416,1.8692,1.897,1.9251,1.9533,1.9818,2.0104,2.0392,2.0682,2.0974,2.1268,2.1564,2.1861,2.216,2.2461,2.2764,2.3069,2.3375,2.3683,2.3993,2.4304,2.4617,2.4931,2.5247,2.5565,2.5884,2.6204,2.6525,2.6848,2.7172,2.7498,2.7824,2.8152,2.848,2.8809,2.914,2.9471,2.9802,3.0135,3.0467,3.0801,3.1134,3.1468,3.1802,3.2136,3.247,3.2803,3.3137,3.347,3.3802,3.4134,3.4465,3.4795,3.5124,3.5451,3.5778,3.6103,3.6427,3.6748,3.7069,3.7322,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
7.244,1.5216,1.5468,1.5721,1.5977,1.6235,1.6495,1.6756,1.702,1.7286,1.7554,1.7824,1.8096,1.8369,1.8645,1.8923,1.9203,1.9484,1.9768,2.0054,2.0341,2.063,2.0922,2.1215,2.151,2.1806,2.2105,2.2405,2.2707,2.3011,2.3317,2.3624,2.3933,2.4243,2.4555,2.4869,2.5184,2.5501,2.5819,2.6138,2.6459,2.6781,2.7104,2.7429,2.7755,2.8081,2.8409,2.8737,2.9067,2.9397,2.9728,3.0059,3.0391,3.0724,3.1056,3.1389,3.1722,3.2055,3.2388,3.2721,3.3054,3.3386,3.3717,3.4048,3.4378,3.4708,3.5036,3.5363,3.5688,3.6013,3.6335,3.6657,3.6976,3.7293,3.7532,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
7.762,1.5178,1.5429,1.5682,1.5937,1.6195,1.6454,1.6715,1.6978,1.7243,1.751,1.778,1.8051,1.8324,1.8599,1.8876,1.9155,1.9436,1.9719,2.0004,2.0291,2.0579,2.087,2.1162,2.1456,2.1752,2.205,2.235,2.2651,2.2954,2.3259,2.3565,2.3874,2.4183,2.4495,2.4808,2.5122,2.5438,2.5755,2.6074,2.6394,2.6715,2.7037,2.7361,2.7686,2.8012,2.8339,2.8666,2.8995,2.9324,2.9654,2.9985,3.0316,3.0647,3.0979,3.1312,3.1644,3.1976,3.2308,3.264,3.2972,3.3303,3.3634,3.3964,3.4293,3.4622,3.4949,3.5275,3.56,3.5924,3.6246,3.6566,3.6884,3.7201,3.7516,3.7739,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
8.318,1.5141,1.5392,1.5644,1.5898,1.6155,1.6413,1.6674,1.6937,1.7201,1.7468,1.7736,1.8007,1.8279,1.8554,1.883,1.9108,1.9389,1.9671,1.9955,2.0241,2.0529,2.0819,2.111,2.1404,2.1699,2.1996,2.2295,2.2596,2.2898,2.3202,2.3508,2.3815,2.4124,2.4435,2.4747,2.506,2.5375,2.5692,2.601,2.6329,2.665,2.6971,2.7294,2.7618,2.7943,2.8269,2.8596,2.8924,2.9252,2.9582,2.9911,3.0242,3.0572,3.0904,3.1235,3.1566,3.1898,3.2229,3.256,3.2891,3.3222,3.3552,3.3881,3.4209,3.4537,3.4864,3.5189,3.5513,3.5836,3.6157,3.6476,3.6794,3.711,3.7424,3.7736,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
8.913,1.5104,1.5354,1.5606,1.586,1.6116,1.6374,1.6634,1.6896,1.7159,1.7425,1.7693,1.7963,1.8235,1.8509,1.8784,1.9062,1.9342,1.9623,1.9907,2.0192,2.0479,2.0768,2.1059,2.1352,2.1647,2.1943,2.2241,2.2541,2.2843,2.3146,2.3451,2.3757,2.4066,2.4375,2.4687,2.5,2.5314,2.563,2.5947,2.6265,2.6585,2.6906,2.7228,2.7551,2.7875,2.8201,2.8527,2.8854,2.9181,2.951,2.9839,3.0168,3.0498,3.0829,3.1159,3.149,3.182,3.2151,3.2481,3.2812,3.3141,3.347,3.3799,3.4127,3.4453,3.4779,3.5104,3.5427,3.5749,3.6069,3.6388,3.6705,3.702,3.7333,3.7644,3.7943,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
9.55,1.5068,1.5317,1.5569,1.5822,1.6077,1.6334,1.6594,1.6855,1.7118,1.7384,1.7651,1.792,1.8191,1.8464,1.8739,1.9016,1.9295,1.9576,1.9859,2.0144,2.043,2.0718,2.1009,2.1301,2.1595,2.189,2.2188,2.2487,2.2788,2.309,2.3395,2.3701,2.4008,2.4317,2.4628,2.494,2.5253,2.5568,2.5885,2.6202,2.6521,2.6841,2.7163,2.7485,2.7809,2.8133,2.8458,2.8785,2.9112,2.9439,2.9767,3.0096,3.0425,3.0755,3.1085,3.1414,3.1744,3.2074,3.2404,3.2733,3.3062,3.339,3.3718,3.4045,3.4371,3.4696,3.502,3.5342,3.5663,3.5983,3.6301,3.6617,3.6931,3.7244,3.7554,3.7862,3.8144,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
10.233,1.5033,1.5281,1.5532,1.5784,1.6039,1.6296,1.6554,1.6815,1.7078,1.7342,1.7609,1.7878,1.8148,1.8421,1.8695,1.8971,1.925,1.953,1.9812,2.0096,2.0382,2.0669,2.0959,2.125,2.1543,2.1838,2.2135,2.2434,2.2734,2.3036,2.3339,2.3644,2.3951,2.4259,2.4569,2.4881,2.5193,2.5508,2.5823,2.614,2.6458,2.6778,2.7098,2.742,2.7743,2.8066,2.8391,2.8716,2.9043,2.9369,2.9697,3.0025,3.0353,3.0682,3.1011,3.134,3.1669,3.1998,3.2327,3.2655,3.2983,3.3311,3.3638,3.3964,3.4289,3.4613,3.4936,3.5258,3.5579,3.5897,3.6215,3.653,3.6844,3.7155,3.7465,3.7772,3.8077,3.8343,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
10.965,1.4997,1.5245,1.5495,1.5747,1.6001,1.6258,1.6516,1.6776,1.7038,1.7302,1.7568,1.7836,1.8105,1.8377,1.8651,1.8927,1.9204,1.9484,1.9765,2.0049,2.0334,2.0621,2.091,2.12,2.1493,2.1787,2.2083,2.2381,2.268,2.2982,2.3284,2.3589,2.3895,2.4202,2.4512,2.4822,2.5134,2.5448,2.5763,2.6079,2.6396,2.6715,2.7035,2.7356,2.7678,2.8,2.8324,2.8649,2.8974,2.93,2.9627,2.9954,3.0282,3.061,3.0938,3.1266,3.1595,3.1923,3.2251,3.2579,3.2906,3.3233,3.3559,3.3884,3.4209,3.4532,3.4855,3.5176,3.5495,3.5813,3.613,3.6444,3.6757,3.7068,3.7377,3.7684,3.7988,3.829,3.8538,3.8732,3.8922,3.9111,3.9297,3.9481,3.9664,3.9844,4.0024,4.0202,4.038,4.0558,4.0735,4.0913,4.1092,4.1272,4.1453,4.1637,4.1824,4.2014,4.2207,4.2405,4.2607,4.2815,4.3029,4.3248,4.3475,4.3709,4.395,4.4199,4.4457,4.4723
